Accession,SRA_Accession,Release_Date,Species,Genus,Family,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
LC005737,,2014-10-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1098,GenBank,partial,,,"Matoba,Y., Aoki,Y., Tanaka,S., Yahagi,K., Itagaki,T., Matsuzaki,Y., Mizuta,K.",25702793,Japan:Yamagata,Homo sapiens,oronasopharynx,2010,,"Human coronavirus 229E N gene for nucleocapsid protein, partial cds, strain: 756-Yamagata-2010"
LC005738,,2014-10-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1098,GenBank,partial,,,"Matoba,Y., Aoki,Y., Tanaka,S., Yahagi,K., Itagaki,T., Matsuzaki,Y., Mizuta,K.",25702793,Japan:Yamagata,Homo sapiens,oronasopharynx,2010,,"Human coronavirus 229E N gene for nucleocapsid protein, partial cds, strain: 775-Yamagata-2010"
LC005739,,2014-10-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1098,GenBank,partial,,,"Matoba,Y., Aoki,Y., Tanaka,S., Yahagi,K., Itagaki,T., Matsuzaki,Y., Mizuta,K.",25702793,Japan:Yamagata,Homo sapiens,oronasopharynx,2010,,"Human coronavirus 229E N gene for nucleocapsid protein, partial cds, strain: 777-Yamagata-2010"
LC005740,,2014-10-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1098,GenBank,partial,,,"Matoba,Y., Aoki,Y., Tanaka,S., Yahagi,K., Itagaki,T., Matsuzaki,Y., Mizuta,K.",25702793,Japan:Yamagata,Homo sapiens,oronasopharynx,2010,,"Human coronavirus 229E N gene for nucleocapsid protein, partial cds, strain: 882-Yamagata-2010"
LC005741,,2014-10-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1098,GenBank,partial,,,"Matoba,Y., Aoki,Y., Tanaka,S., Yahagi,K., Itagaki,T., Matsuzaki,Y., Mizuta,K.",25702793,Japan:Yamagata,Homo sapiens,oronasopharynx,2010,,"Human coronavirus 229E N gene for nucleocapsid protein, partial cds, strain: 1060-Yamagata-2010"
KJ796450,,2014-08-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,502,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C.",25080241,Ghana,Homo sapiens,,2011-12-13,,"Human coronavirus 229E isolate BA117 spike protein gene, partial cds"
KJ796451,,2014-08-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,502,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C.",25080241,Ghana,Homo sapiens,,2011-12-08,,"Human coronavirus 229E isolate BA35 spike protein gene, partial cds"
KJ796452,,2014-08-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,502,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C.",25080241,Ghana,Homo sapiens,,2011-12-08,,"Human coronavirus 229E isolate BA71 spike protein gene, partial cds"
KJ796453,,2014-08-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,502,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C.",25080241,Ghana,Homo sapiens,,2011-12-13,,"Human coronavirus 229E isolate BA106 spike protein gene, partial cds"
KJ796454,,2014-08-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,502,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C.",25080241,Ghana,Homo sapiens,,2012-03-19,,"Human coronavirus 229E isolate KA46 spike protein gene, partial cds"
KJ796455,,2014-08-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,502,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C.",25080241,Ghana,Homo sapiens,,2011-10-24,,"Human coronavirus 229E isolate KA22 spike protein gene, partial cds"
KJ796456,,2014-08-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,502,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C.",25080241,Ghana,Homo sapiens,,2012-03-19,,"Human coronavirus 229E isolate KA48 spike protein gene, partial cds"
KJ796457,,2014-08-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,502,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C.",25080241,Ghana,Homo sapiens,,2011-12-08,,"Human coronavirus 229E isolate KA47 spike protein gene, partial cds"
KJ796458,,2014-08-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,502,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C.",25080241,Ghana,Homo sapiens,,2011-12-08,,"Human coronavirus 229E isolate BA42 spike protein gene, partial cds"
KJ796459,,2014-08-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,502,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C.",25080241,Ghana,Homo sapiens,,2011-12-08,,"Human coronavirus 229E isolate BA70 spike protein gene, partial cds"
KJ796460,,2014-08-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,502,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C.",25080241,Ghana,Homo sapiens,,2011-12-08,,"Human coronavirus 229E isolate BA41 spike protein gene, partial cds"
KJ796461,,2014-08-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,502,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C.",25080241,Ghana,Homo sapiens,,2011-12-19,,"Human coronavirus 229E isolate BA125 spike protein gene, partial cds"
KJ796462,,2014-08-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,502,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C.",25080241,Ghana,Homo sapiens,,2011-12-21,,"Human coronavirus 229E isolate BA60 spike protein gene, partial cds"
KJ796463,,2014-08-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,502,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C.",25080241,Ghana,Homo sapiens,,2012-03-19,,"Human coronavirus 229E isolate BA47 spike protein gene, partial cds"
KJ768612,,2014-07-28T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,497,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C., Michael,O.",25080241,Ghana,Homo sapiens,oronasopharynx,2011-12-13,,"Human coronavirus 229E isolate BA92 spike protein gene, partial cds"
KJ768613,,2014-07-28T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,498,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C., Michael,O.",25080241,Ghana,Homo sapiens,oronasopharynx,2011-12-14,,"Human coronavirus 229E isolate BA93 spike protein gene, partial cds"
KJ768614,,2014-07-28T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,497,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C., Michael,O.",25080241,Ghana,Homo sapiens,oronasopharynx,2011-12-07,,"Human coronavirus 229E isolate BA38 spike protein gene, partial cds"
KJ768615,,2014-07-28T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,497,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C., Michael,O.",25080241,Ghana,Homo sapiens,oronasopharynx,2011-12-13,,"Human coronavirus 229E isolate FA89 spike protein gene, partial cds"
KJ768616,,2014-07-28T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,497,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C., Michael,O.",25080241,Ghana,Homo sapiens,oronasopharynx,2012-02-17,,"Human coronavirus 229E isolate FA90 spike protein gene, partial cds"
KJ768617,,2014-07-28T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,497,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C., Michael,O.",25080241,Ghana,Homo sapiens,oronasopharynx,2012-01-04,,"Human coronavirus 229E isolate KA125 spike protein gene, partial cds"
KJ768618,,2014-07-28T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,497,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C., Michael,O.",25080241,Ghana,Homo sapiens,oronasopharynx,2012-01-04,,"Human coronavirus 229E isolate KA185 spike protein gene, partial cds"
KJ768619,,2014-07-28T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,497,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C., Michael,O.",25080241,Ghana,Homo sapiens,oronasopharynx,2012-01-04,,"Human coronavirus 229E isolate KA187 spike protein gene, partial cds"
KJ768620,,2014-07-28T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,497,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C., Michael,O.",25080241,Ghana,Homo sapiens,oronasopharynx,2012-07-18,,"Human coronavirus 229E isolate KA353 spike protein gene, partial cds"
KJ768621,,2014-07-28T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,407,GenBank,partial,,,"Owusu,M., Annan,A., Corman,V.M., Larbi,R., Anti,P., Drexler,J.F., Agbenyega,O., Adu-Sarkodie,Y., Drosten,C., Michael,O.",25080241,Ghana,Homo sapiens,oronasopharynx,2012-05-11,,"Human coronavirus 229E isolate KA186 spike protein gene, partial cds"
KF285470,,2013-10-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1603,GenBank,partial,,,"Lundin,A., Dijkman,R., Bergstrom,T., Kann,N., Adamiak,B., Hannoun,C., Kindler,E., Jonsdottir,H., Muth,D., Muller,M., Drosten,C., Thiel,V., Trybala,E.",,Sweden,Homo sapiens,,,,"Human coronavirus 229E clone K22p11 variant A replicase polyprotein 1ab (Rep1) gene, partial cds"
KF285471,,2013-10-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1603,GenBank,partial,,,"Lundin,A., Dijkman,R., Bergstrom,T., Kann,N., Adamiak,B., Hannoun,C., Kindler,E., Jonsdottir,H., Muth,D., Muller,M., Drosten,C., Thiel,V., Trybala,E.",,Sweden,Homo sapiens,,,,"Human coronavirus 229E clone K22p11 variant B replicase polyprotein 1ab (Rep1) gene, partial cds"
KF285472,,2013-10-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1603,GenBank,partial,,,"Lundin,A., Dijkman,R., Bergstrom,T., Kann,N., Adamiak,B., Hannoun,C., Kindler,E., Jonsdottir,H., Muth,D., Muller,M., Drosten,C., Thiel,V., Trybala,E.",,Sweden,Homo sapiens,,,,"Human coronavirus 229E clone K22p11 variant D replicase polyprotein 1ab (Rep1) gene, partial cds"
KF285473,,2013-10-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1603,GenBank,partial,,,"Lundin,A., Dijkman,R., Bergstrom,T., Kann,N., Adamiak,B., Hannoun,C., Kindler,E., Jonsdottir,H., Muth,D., Muller,M., Drosten,C., Thiel,V., Trybala,E.",,Sweden,Homo sapiens,,,,"Human coronavirus 229E clone K22p11 variant G replicase polyprotein 1ab (Rep1) gene, partial cds"
KF285474,,2013-10-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1603,GenBank,partial,,,"Lundin,A., Dijkman,R., Bergstrom,T., Kann,N., Adamiak,B., Hannoun,C., Kindler,E., Jonsdottir,H., Muth,D., Muller,M., Drosten,C., Thiel,V., Trybala,E.",,Sweden,Homo sapiens,,,,"Human coronavirus 229E clone K22p11 variant M replicase polyprotein 1ab (Rep1) gene, partial cds"
KF285475,,2013-10-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1603,GenBank,partial,,,"Lundin,A., Dijkman,R., Bergstrom,T., Kann,N., Adamiak,B., Hannoun,C., Kindler,E., Jonsdottir,H., Muth,D., Muller,M., Drosten,C., Thiel,V., Trybala,E.",,Sweden,Homo sapiens,,,,"Human coronavirus 229E clone K22p11 variant N replicase polyprotein 1ab (Rep1) gene, partial cds"
KF285476,,2013-10-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1603,GenBank,partial,,,"Lundin,A., Dijkman,R., Bergstrom,T., Kann,N., Adamiak,B., Hannoun,C., Kindler,E., Jonsdottir,H., Muth,D., Muller,M., Drosten,C., Thiel,V., Trybala,E.",,Sweden,Homo sapiens,,,,"Human coronavirus 229E clone K22p11 variant O replicase polyprotein 1ab (Rep1) gene, partial cds"
KF285477,,2013-10-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1603,GenBank,partial,,,"Lundin,A., Dijkman,R., Bergstrom,T., Kann,N., Adamiak,B., Hannoun,C., Kindler,E., Jonsdottir,H., Muth,D., Muller,M., Drosten,C., Thiel,V., Trybala,E.",,Sweden,Homo sapiens,,,,"Human coronavirus 229E clone K22p11 variant P replicase polyprotein 1ab (Rep1) gene, partial cds"
KF285478,,2013-10-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1603,GenBank,partial,,,"Lundin,A., Dijkman,R., Bergstrom,T., Kann,N., Adamiak,B., Hannoun,C., Kindler,E., Jonsdottir,H., Muth,D., Muller,M., Drosten,C., Thiel,V., Trybala,E.",,Sweden,Homo sapiens,,,,"Human coronavirus 229E clone K22p11 variant Q replicase polyprotein 1ab (Rep1) gene, partial cds"
KF285479,,2013-10-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1603,GenBank,partial,,,"Lundin,A., Dijkman,R., Bergstrom,T., Kann,N., Adamiak,B., Hannoun,C., Kindler,E., Jonsdottir,H., Muth,D., Muller,M., Drosten,C., Thiel,V., Trybala,E.",,Sweden,Homo sapiens,,,,"Human coronavirus 229E clone K22p11 variant R replicase polyprotein 1ab (Rep1) gene, partial cds"
KF285480,,2013-10-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1756,GenBank,partial,,,"Lundin,A., Dijkman,R., Bergstrom,T., Kann,N., Adamiak,B., Hannoun,C., Kindler,E., Jonsdottir,H., Muth,D., Muller,M., Drosten,C., Thiel,V., Trybala,E.",,Sweden,Homo sapiens,,,,"Human coronavirus 229E clone K22p11 variant M spike glycoprotein (S) gene, partial cds"
KF285481,,2013-10-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1315,GenBank,partial,,,"Lundin,A., Dijkman,R., Bergstrom,T., Kann,N., Adamiak,B., Hannoun,C., Kindler,E., Jonsdottir,H., Muth,D., Muller,M., Drosten,C., Thiel,V., Trybala,E.",,Sweden,Homo sapiens,,,,"Human coronavirus 229E clone K22p11 variant K replicase polyprotein 1ab (Rep1) gene, partial cds"
KF285482,,2013-10-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1315,GenBank,partial,,,"Lundin,A., Dijkman,R., Bergstrom,T., Kann,N., Adamiak,B., Hannoun,C., Kindler,E., Jonsdottir,H., Muth,D., Muller,M., Drosten,C., Thiel,V., Trybala,E.",,Sweden,Homo sapiens,,,,"Human coronavirus 229E clone K22p11 variant L replicase polyprotein 1ab (Rep1) gene, partial cds"
KF293662,,2013-10-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1070,GenBank,partial,,,"Lundin,A., Dijkman,R., Bergstrom,T., Kann,N., Adamiak,B., Hannoun,C., Kindler,E., Jonsdottir,H., Muth,D., Muller,M., Drosten,C., Thiel,V., Trybala,E.",,Sweden,Homo sapiens,,,,"Human coronavirus 229E clone K22p11 variant K nucleocapsid protein (N) gene, partial cds"
KF293663,,2013-10-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1070,GenBank,partial,,,"Lundin,A., Dijkman,R., Bergstrom,T., Kann,N., Adamiak,B., Hannoun,C., Kindler,E., Jonsdottir,H., Muth,D., Muller,M., Drosten,C., Thiel,V., Trybala,E.",,Sweden,Homo sapiens,,,,"Human coronavirus 229E clone K22p11 variant L nucleocapsid protein (N) gene, partial cds"
KF293664,,2013-10-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,26897,GenBank,partial,,,"Lundin,A., Dijkman,R., Bergstrom,T., Kann,N., Adamiak,B., Hannoun,C., Kindler,E., Jonsdottir,H., Muth,D., Muller,M., Drosten,C., Thiel,V., Trybala,E.",,Sweden,Homo sapiens,,,,"Human coronavirus 229E clone p0, partial genome"
KF293665,,2013-10-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,26897,GenBank,partial,,,"Lundin,A., Dijkman,R., Bergstrom,T., Kann,N., Adamiak,B., Hannoun,C., Kindler,E., Jonsdottir,H., Muth,D., Muller,M., Drosten,C., Thiel,V., Trybala,E.",,Sweden,Homo sapiens,,,,"Human coronavirus 229E clone mock-p11, partial genome"
KF293666,,2013-10-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,26897,GenBank,partial,,,"Lundin,A., Dijkman,R., Bergstrom,T., Kann,N., Adamiak,B., Hannoun,C., Kindler,E., Jonsdottir,H., Muth,D., Muller,M., Drosten,C., Thiel,V., Trybala,E.",,Sweden,Homo sapiens,,,,"Human coronavirus 229E clone K22-p11, partial genome"
JX513211,,2013-08-31T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,561,GenBank,partial,,,"Suwannakarn,K., Chieochansin,T., Vichiwattana,P., Korkong,S., Theamboonlers,A., Poovorawan,Y.",,Thailand,Homo sapiens,,2011-01-13,,"Human coronavirus 229E isolate CU-H2896/2011 1ab polyprotein (1ab) gene, partial cds"
JX513245,,2013-08-31T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1087,GenBank,partial,,,"Suwannakarn,K., Chieochansin,T., Vichiwattana,P., Korkong,S., Theamboonlers,A., Poovorawan,Y.",,Thailand,Homo sapiens,,2011-01-06,,"Human coronavirus 229E isolate CU-H2869/2011 spike protein (S) gene, partial cds"
KF514429,,2013-08-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27163,GenBank,partial,,,"Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E., Williams,J.V.",,"USA: Nashville, TN",Homo sapiens,,1989-02-07,,"Human coronavirus 229E strain 229E/human/USA/892-11/1989, partial genome"
KF514430,,2013-08-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27169,GenBank,complete,,,"Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E., Williams,J.V.",,"USA: Nashville, TN",Homo sapiens,,1993-03-18,,"Human coronavirus 229E strain 229E/human/USA/933-50/1993, complete genome"
KF514431,,2013-08-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27117,GenBank,partial,,,"Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E., Williams,J.V.",,"USA: Nashville, TN",Homo sapiens,,1995-03-23,,"Human coronavirus 229E strain 229E/human/USA/953-49/1995, partial genome"
KF514432,,2013-08-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27138,GenBank,complete,,,"Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E., Williams,J.V.",,"USA: Nashville, TN",Homo sapiens,,1993-02-22,,"Human coronavirus 229E strain 229E/human/USA/932-72/1993, complete genome"
KF514433,,2013-08-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27165,GenBank,complete,,,"Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E., Williams,J.V.",,"USA: Nashville, TN",Homo sapiens,,1993-03-11,,"Human coronavirus 229E strain 229E/human/USA/933-40/1993, complete genome"
KC294431,,2013-03-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,422,GenBank,partial,,,"Zhao,B., Yu,X., Zhang,X.",,China,Homo sapiens,,2012,,"Human coronavirus 229E strain SH-5 orf1ab polyprotein mRNA, partial cds"
KC294432,,2013-03-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,438,GenBank,partial,,,"Zhao,B., Yu,X., Zhang,X.",,China,Homo sapiens,,2012,,"Human coronavirus 229E strain SH-6 orf1ab polyprotein mRNA, partial cds"
KC294434,,2013-03-17T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,438,GenBank,partial,,,"Zhao,B., Yu,X., Zhang,X.",,China,Homo sapiens,,2012,,"Human coronavirus 229E strain SH-8 orf1ab polyprotein mRNA, partial cds"
JX503060,,2012-09-22T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27263,GenBank,complete,,,"Farsani,S.M., Dijkman,R., Jebbink,M.F., Goossens,H., Ieven,M., Deijs,M., Molenkamp,R., van der Hoek,L.",22926811,Netherlands,Homo sapiens,oronasopharynx,2010,,"Human coronavirus 229E isolate 0349, complete genome"
JX503061,,2012-09-22T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27208,GenBank,complete,,,"Farsani,S.M., Dijkman,R., Jebbink,M.F., Goossens,H., Ieven,M., Deijs,M., Molenkamp,R., van der Hoek,L.",22926811,Italy,Homo sapiens,oronasopharynx,2009,,"Human coronavirus 229E isolate J0304, complete genome"
JQ732182,,2012-05-27T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,225,GenBank,partial,,,"Mackay,I.M., Arden,K.E., Speicher,D.J., O'Neil,N.T., McErlean,P.K., Greer,R.M., Nissen,M.D., Sloots,T.P., O'Neil,N., Greer,R.",22590689,Australia,Homo sapiens,,2004-07-17,,"Human coronavirus 229E strain QPID04_0033 polymerase gene, partial cds"
JQ410000,,2012-04-29T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27374,GenBank,complete,,,"Crossley,B.M., Mock,R.B., Callison,S.A., Hietala,S.K.",,USA,Vicugna pacos,,2008,,"Alpaca respiratory coronavirus isolate CA08-1/2008, complete genome"
HV540164,,2012-01-30T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,598,GenBank,partial,,,"Tibbetts,C., Vora,G., Thach,D., Wang,Z., Thornton,J., Stenger,D., Seto,D., Rowley,R., Lin,B., Kruzelock,R.P., Hanson,E.H., Agan,B., Walter,E.",,,,,,,JP 2011204261-A/29: RESEQUENCING PATHOGEN MICROARRAY
AB691763,,2012-01-12T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3522,GenBank,partial,,,"Shirato,K., Kawase,M., Watanabe,O., Hirokawa,C., Matsuyama,S., Nishimura,H., Taguchi,F.",22673931,,,,,,"Human coronavirus 229E S gene for spike protein, complete cds, strain: ATCC VR-740"
